phi,psi
-167.0858055551633,NA
124.12220518963782,NA
-170.4102659243203,NA
170.1503744396221,NA
82.003479530507,NA
-68.6451979475207,NA
-76.00179864189583,NA
107.98478604733437,NA
-170.19107019580883,NA
169.8195656155877,NA
